publish_date,ticker,AI Score *New,Sentiment Score *News,Health Score *New,Aggregated Score *New,average_market_percent_change,,Forward_30min_Change_Diff,Forward_45min_Change_Diff,Forward_60min_Change_Diff - Relative,Current day change - 1 hour,End of Day ,Next Day Close
12/23/2024 7:11,AVGO,,,,,0.016677323,,0.030281246,0.038820301,0.030784425,,,
12/23/2024 7:15,AVGO,,,,,0.016677323,,0.030281246,0.038820301,0.030784425,,,
12/23/2024 8:08,AVGO,,,,,0.016677323,,-0.008310627,-0.001907357,-0.00222525,,,
12/23/2024 8:12,AVGO,,,,,0.016677323,,-0.008310627,-0.001907357,-0.00222525,,,
12/23/2024 11:29,AVGO,,,,,0.016677323,,0.003474114,0.003088102,0.003177112,,,
12/23/2024 11:33,AVGO,,,,,0.016677323,,0.003474114,0.003088102,0.003177112,,,
12/23/2024 11:37,AVGO,,,,,0.016677323,,-0.000363306,-0.000274296,-0.004519528,,,
12/23/2024 11:59,AVGO,,,,,0.016677323,,-0.000297003,-0.004542234,-0.010603996,,,
12/23/2024 12:08,AVGO,,,,,0.016677323,,-0.004156222,-0.010217984,-0.007765668,,,
12/23/2024 13:00,AVGO,,,,,0.016677323,,0.00653951,0.007579473,0.007720254,,,
12/23/2024 13:11,AVGO,,,,,0.016677323,,0.005127157,0.005267938,0.005267938,,,
12/23/2024 14:19,AVGO,,,,,0.016677323,,0,0,0,,,
12/23/2024 14:42,AVGO,,,,,0.016677323,,0,0,0,,,
12/23/2024 16:54,AVGO,,,,,0.016677323,,,,,,,
12/23/2024 17:41,AVGO,,,,,0.016677323,,,,,,,
12/23/2024 19:54,AVGO,,,,,0.016677323,,,,,,,
12/23/2024 23:55,AVGO,,,,,0.016677323,,,,,,,
12/23/2024 23:55,AVGO,,,,,0.016677323,,,,,,,
12/24/2024 4:00,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 4:00,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 4:30,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 4:30,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 5:04,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 5:04,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 5:26,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 5:26,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 5:29,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 5:29,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 8:55,AVGO,,,,,0.015864384,,0.003446094,0.005081558,0.001802023,,,
12/24/2024 8:55,AVGO,,,,,0.015864384,,0.003446094,0.005081558,0.001802023,,,
12/24/2024 9:31,AVGO,,,,,0.015864384,,-0.001644071,0.000587906,0.001978481,,,
12/24/2024 9:31,AVGO,,,,,0.015864384,,-0.001644071,0.000587906,0.001978481,,,
12/24/2024 9:41,AVGO,,,,,0.015864384,,-0.001047558,0.000343017,-0.004562083,,,
12/24/2024 9:41,AVGO,,,,,0.015864384,,-0.001047558,0.000343017,-0.004562083,,,
12/24/2024 11:00,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 11:00,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 12:06,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 12:06,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 12:22,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 12:22,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 12:24,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 12:24,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 14:01,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 14:01,AVGO,,,,,0.015864384,,0,0,0,,,
12/24/2024 19:01,AVGO,,,,,0.015864384,,,,,,,
12/24/2024 19:01,AVGO,,,,,0.015864384,,,,,,,
12/25/2024 2:05,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 2:05,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 3:00,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 3:30,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 4:00,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 4:25,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 4:30,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 6:06,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 7:51,AVGO,,,,,0.015690003,,0,0,0,,,
12/25/2024 10:51,AVGO,,,,,0.015690003,,0,0,0,,,
12/25/2024 16:15,AVGO,,,,,0.015690003,,,,,,,
12/25/2024 23:28,AVGO,,,,,0.015690003,,,,,,,
12/26/2024 2:30,AVGO,,,,,0.005964714,,,,,,,
12/26/2024 4:30,AVGO,,,,,0.005964714,,,,,,,
12/26/2024 6:59,AVGO,,,,,0.005964714,,-0.030629344,-0.033510269,-0.028584952,,,
12/26/2024 8:15,AVGO,,,,,0.005964714,,0.012704439,0.018462533,0.016951769,,,
12/26/2024 8:38,AVGO,,,,,0.005964714,,0.00424733,0.005465621,0.007864653,,,
12/26/2024 10:11,AVGO,,,,,0.005964714,,-0.004060414,-0.003755424,-0.008553071,,,
12/26/2024 10:50,AVGO,,,,,0.005964714,,-0.004492657,0.001306742,-0.000716789,,,
12/26/2024 10:50,AVGO,,,,,0.005964714,,-0.004492657,0.001306742,-0.000716789,,,
12/26/2024 11:26,AVGO,,,,,0.005964714,,-0.001799065,4.172229639519756e-05,-0.002127837,,,
12/26/2024 11:26,AVGO,,,,,0.005964714,,-0.001799065,4.172229639519756e-05,-0.002127837,,,
12/26/2024 12:00,AVGO,,,,,0.005964714,,-0.000328772,0.001121078,0.001277537,,,
12/26/2024 12:44,AVGO,,,,,0.005964714,,-0.001491572,0.002096545,-0.00090746,,,
12/26/2024 14:02,AVGO,,,,,0.005964714,,0.000500668,0.000500668,0.000500668,,,
12/26/2024 15:01,AVGO,,,,,0.005964714,,0,0,,,,
12/26/2024 16:23,AVGO,,,,,0.005964714,,,,,,,
12/26/2024 17:52,AVGO,,,,,0.005964714,,,,,,,
12/26/2024 18:26,AVGO,,,,,0.005964714,,,,,,,
12/26/2024 19:01,AVGO,,,,,0.005964714,,,,,,,
12/26/2024 21:02,AVGO,,,,,0.005964714,,,,,,,
12/27/2024 7:00,AVGO,,,,,-0.014279459,,0,-0.048946879,-0.050393732,,,
12/27/2024 7:30,AVGO,,,,,-0.014279459,,-0.050393732,-0.053919164,-0.052879875,,,
12/27/2024 8:23,AVGO,,,,,-0.014279459,,0.001019319,-0.000368438,0.007336159,,,
12/29/2024 2:44,AVGO,,,,,,,,,,,,
12/29/2024 4:12,AVGO,,,,,,,,,,,,
12/29/2024 4:30,AVGO,,,,,,,,,,,,
12/29/2024 5:00,AVGO,,,,,,,,,,,,
12/29/2024 11:51,AVGO,,,,,,,,,,,,
12/29/2024 13:09,AVGO,,,,,,,,,,,,
12/30/2024 3:00,AVGO,,,,,-0.012966648,,,,,,,
12/30/2024 7:03,AVGO,,,,,-0.012966648,,-0.014676791,-0.022733875,-0.024790545,,,
12/30/2024 7:19,AVGO,,,,,-0.012966648,,-0.022733875,-0.024790545,-0.016641631,,,
12/30/2024 9:17,AVGO,,,,,-0.012966648,,0.006081075,0.006535264,0.011023785,,,
12/30/2024 9:37,AVGO,,,,,-0.012966648,,0.00134395,0.005832472,0.009451913,,,
12/30/2024 11:38,AVGO,,,,,-0.012966648,,-0.002605998,-0.001944157,-0.002688728,,,
12/30/2024 11:51,AVGO,,,,,-0.012966648,,-0.002605998,-0.001944157,-0.002688728,,,
12/30/2024 12:45,AVGO,,,,,-0.012966648,,-0.001654602,-0.004429783,-0.006452947,,,
12/30/2024 19:01,AVGO,,,,,-0.012966648,,,,,,,
12/31/2024 6:49,AVGO,,,,,-0.011659181,,,,,,,
12/31/2024 6:49,AVGO,,,,,-0.011659181,,,,,,,
12/31/2024 9:37,AVGO,,,,,-0.011659181,,0.004941421,0.004266491,-0.001761185,,,
12/31/2024 9:37,AVGO,,,,,-0.011659181,,0.004941421,0.004266491,-0.001761185,,,
12/31/2024 16:30,AVGO,,,,,-0.011659181,,,,,,,
12/31/2024 16:30,AVGO,,,,,-0.011659181,,,,,,,
1/1/2025 12:26,AVGO,,,,,-0.01280672,,0,0,0,,,
1/1/2025 13:15,AVGO,,,,,-0.01280672,,0,0,0,,,
1/1/2025 14:43,AVGO,,,,,-0.01280672,,0,0,0,,,
1/2/2025 9:16,AVGO,,,,,-0.003918347,,0.002565562,0.007935645,0.006997498,,,
1/2/2025 9:16,AVGO,,,,,-0.003918347,,0.002565562,0.007935645,0.006997498,,,
1/2/2025 12:22,AVGO,,,,,-0.003918347,,-0.000991632,0.002544859,0.002135093,,,
1/2/2025 12:22,AVGO,,,,,-0.003918347,,-0.000991632,0.002544859,0.002135093,,,
1/2/2025 12:36,AVGO,,,,,-0.003918347,,-0.000991632,0.002544859,0.002135093,,,
1/2/2025 12:36,AVGO,,,,,-0.003918347,,-0.000991632,0.002544859,0.002135093,,,
1/2/2025 21:57,AVGO,,,,,-0.003918347,,,,,,,
1/2/2025 21:57,AVGO,,,,,-0.003918347,,,,,,,
1/5/2025 12:01,AVGO,,,,,,,,,,,,
1/6/2025 10:36,AVGO,,,,,0.021023425,,0.001741561,-0.000817029,0.001358848,,,
1/6/2025 12:29,AVGO,,,,,0.021023425,,-0.005224683,-0.002365083,-0.000817029,,,
1/6/2025 12:54,AVGO,,,,,0.021023425,,0.004407654,0.006514728,0.009911847,,,
1/6/2025 15:33,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 15:34,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 15:51,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 16:04,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 16:07,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 16:40,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 18:16,AVGO,,,,,0.021023425,,,,,,,
1/6/2025 22:15,AVGO,,,,,0.021023425,,,,,,,
1/7/2025 6:21,AVGO,,,,,-0.021055371,,,,,,,
1/8/2025 8:04,AVGO,,,,,-0.024954545,,-0.004504899,-0.001574528,-0.000827064,,,
1/8/2025 8:04,AVGO,,,,,-0.024954545,,-0.004504899,-0.001574528,-0.000827064,,,
1/8/2025 9:12,AVGO,,,,,-0.024954545,,0.006385584,0.004942267,-0.000743527,,,
1/8/2025 9:12,AVGO,,,,,-0.024954545,,0.006385584,0.004942267,-0.000743527,,,
1/8/2025 9:46,AVGO,,,,,-0.024954545,,-0.007129111,-0.015482855,-0.010052047,,,
1/8/2025 9:46,AVGO,,,,,-0.024954545,,-0.007129111,-0.015482855,-0.010052047,,,
1/8/2025 12:21,AVGO,,,,,-0.024954545,,-0.001793212,-0.000831001,-0.002449265,,,
1/8/2025 12:21,AVGO,,,,,-0.024954545,,-0.001793212,-0.000831001,-0.002449265,,,
1/9/2025 13:05,AVGO,,,,,-0.022061729,,0,0,0,,,
1/9/2025 13:38,AVGO,,,,,-0.022061729,,0,0,0,,,
1/9/2025 13:54,AVGO,,,,,-0.022061729,,0,0,0,,,
1/12/2025 8:13,AVGO,,,,,,,,,,,,
1/13/2025 7:58,AVGO,,,,,-0.023022508,,-0.012371272,-0.004368954,-0.0092283,,,
1/13/2025 9:18,AVGO,,,,,-0.023022508,,0.005768356,0.001488565,0.006325621,,,
1/13/2025 13:08,AVGO,,,,,-0.023022508,,-0.001047657,0.003677946,0.00345504,,,
1/14/2025 14:00,AVGO,,,,,0.006255553,,0,0,0,,,
1/15/2025 15:30,AVGO,,,,,0.033852098,,,,,,,
1/15/2025 15:51,AVGO,,,,,0.033852098,,,,,,,
1/16/2025 11:51,AVGO,,,,,-0.003432244,,0.000701754,0.001754386,0.000438596,,,
1/16/2025 11:53,AVGO,,,,,-0.003432244,,0.002719298,0.001403509,0.003017544,,,
1/16/2025 15:40,AVGO,,,,,-0.003432244,,,,,,,
1/16/2025 17:12,AVGO,,,,,-0.003432244,,,,,,,
1/16/2025 17:26,AVGO,,,,,-0.003432244,,,,,,,
1/19/2025 6:22,AVGO,,,,,,,,,,,,
1/19/2025 7:30,AVGO,,,,,,,,,,,,
1/19/2025 14:16,AVGO,,,,,,,,,,,,
1/20/2025 14:42,AVGO,,,,,0.013683465,,0,0,0,,,
1/20/2025 19:02,AVGO,,,,,0.013683465,,,,,,,
1/21/2025 4:30,AVGO,,,,,0.004452831,,,,,,,
1/21/2025 8:01,AVGO,,,,,0.004452831,,0.00442217,0.000989724,0.00267436,,,
1/21/2025 9:01,AVGO,,,,,0.004452831,,-0.001179245,-0.002737534,0.001474057,,,
1/21/2025 9:01,AVGO,,,,,0.004452831,,-0.001179245,-0.002737534,0.001474057,,,
1/21/2025 9:01,AVGO,,,,,0.004452831,,-0.001179245,-0.002737534,0.001474057,,,
1/21/2025 9:01,AVGO,,,,,0.004452831,,-0.001179245,-0.002737534,0.001474057,,,
1/21/2025 9:35,AVGO,,,,,0.004452831,,0.002653302,-0.002126853,0.001052898,,,
1/21/2025 9:35,AVGO,,,,,0.004452831,,0.002653302,-0.002126853,0.001052898,,,
1/21/2025 10:12,AVGO,,,,,0.004452831,,0.002358491,0.005559299,0.011623989,,,
1/21/2025 10:12,AVGO,,,,,0.004452831,,0.002358491,0.005559299,0.011623989,,,
1/21/2025 10:12,AVGO,,,,,0.004452831,,0.002358491,0.005559299,0.011623989,,,
1/21/2025 13:16,AVGO,,,,,0.004452831,,-0.002484838,-0.004337938,-0.004001011,,,
1/21/2025 18:28,AVGO,,,,,0.004452831,,,,,,,
1/22/2025 6:10,AVGO,,,,,0.021569597,,,,,,,
1/22/2025 9:06,AVGO,,,,,0.021569597,,0.006824518,0.012026133,0.015022263,,,
1/22/2025 9:07,AVGO,,,,,0.021569597,,0.006824518,0.012026133,0.015022263,,,
1/22/2025 9:07,AVGO,,,,,0.021569597,,0.006824518,0.012026133,0.015022263,,,
1/22/2025 11:28,AVGO,,,,,0.021569597,,0.002492198,-0.000433607,-0.002684033,,,
1/22/2025 17:07,AVGO,,,,,0.021569597,,,,,,,
12/11/2024 20:38,BTC,,,,,0.015609828,,,,,,,
12/12/2024 0:33,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 5:28,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 7:04,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 9:07,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 9:42,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 10:59,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 12:00,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 13:00,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 13:32,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 13:50,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 14:30,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 15:48,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 16:00,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 16:30,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 19:00,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 19:09,BTC,,,,,-0.003756195,,,,,,,
12/12/2024 23:20,BTC,,,,,-0.003756195,,,,,,,
12/13/2024 3:04,BTC,,,,,0.032025137,,,,,,,
12/13/2024 5:00,BTC,,,,,0.032025137,,,,,,,
12/15/2024 0:30,BTC,,,,,,,,,,,,
12/15/2024 1:53,BTC,,,,,,,,,,,,
12/15/2024 4:26,BTC,,,,,,,,,,,,
12/15/2024 7:26,BTC,,,,,,,,,,,,
12/15/2024 8:02,BTC,,,,,,,,,,,,
12/15/2024 10:17,BTC,,,,,,,,,,,,
12/15/2024 10:18,BTC,,,,,,,,,,,,
12/15/2024 12:51,BTC,,,,,,,,,,,,
12/15/2024 12:51,BTC,,,,,,,,,,,,
12/15/2024 13:57,BTC,,,,,,,,,,,,
12/15/2024 14:19,BTC,,,,,,,,,,,,
12/15/2024 15:04,BTC,,,,,,,,,,,,
12/15/2024 16:43,BTC,,,,,,,,,,,,
12/15/2024 17:04,BTC,,,,,,,,,,,,
12/15/2024 17:16,BTC,,,,,,,,,,,,
12/15/2024 17:30,BTC,,,,,,,,,,,,
12/15/2024 18:10,BTC,,,,,,,,,,,,
12/15/2024 19:00,BTC,,,,,,,,,,,,
12/15/2024 20:11,BTC,,,,,,,,,,,,
12/15/2024 23:30,BTC,,,,,,,,,,,,
12/16/2024 3:42,BTC,,,,,0.014414259,,,,,,,
12/16/2024 5:00,BTC,,,,,0.014414259,,,,,,,
12/16/2024 9:24,BTC,,,,,0.014414259,,,,,,,
12/16/2024 9:24,BTC,,,,,0.014414259,,,,,,,
12/16/2024 10:19,BTC,,,,,0.014414259,,,,,,,
12/16/2024 10:31,BTC,,,,,0.014414259,,,,,,,
12/16/2024 10:54,BTC,,,,,0.014414259,,,,,,,
12/16/2024 11:15,BTC,,,,,0.014414259,,,,,,,
12/16/2024 12:00,BTC,,,,,0.014414259,,,,,,,
12/16/2024 12:32,BTC,,,,,0.014414259,,,,,,,
12/16/2024 13:16,BTC,,,,,0.014414259,,,,,,,
12/16/2024 13:16,BTC,,,,,0.014414259,,,,,,,
12/16/2024 13:16,BTC,,,,,0.014414259,,,,,,,
12/16/2024 14:01,BTC,,,,,0.014414259,,,,,,,
12/16/2024 14:56,BTC,,,,,0.014414259,,,,,,,
12/16/2024 15:44,BTC,,,,,0.014414259,,,,,,,
12/16/2024 16:14,BTC,,,,,0.014414259,,,,,,,
12/16/2024 17:20,BTC,,,,,0.014414259,,,,,,,
12/16/2024 17:20,BTC,,,,,0.014414259,,,,,,,
12/16/2024 17:30,BTC,,,,,0.014414259,,,,,,,
12/16/2024 17:31,BTC,,,,,0.014414259,,,,,,,
12/16/2024 17:42,BTC,,,,,0.014414259,,,,,,,
12/16/2024 18:00,BTC,,,,,0.014414259,,,,,,,
12/16/2024 18:01,BTC,,,,,0.014414259,,,,,,,
12/16/2024 18:30,BTC,,,,,0.014414259,,,,,,,
12/16/2024 18:49,BTC,,,,,0.014414259,,,,,,,
12/16/2024 19:33,BTC,,,,,0.014414259,,,,,,,
12/16/2024 19:44,BTC,,,,,0.014414259,,,,,,,
12/16/2024 23:13,BTC,,,,,0.014414259,,,,,,,
12/17/2024 3:30,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 6:11,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 10:02,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 12:01,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 12:30,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 12:58,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 13:34,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 13:41,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 13:52,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 14:30,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 14:40,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 14:41,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 14:52,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 14:59,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 15:23,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 15:41,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 15:43,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 19:02,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 21:00,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 21:00,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 21:13,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 21:36,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 21:46,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 21:58,BTC,,,,,-0.007718245,,,,,,,
12/17/2024 22:45,BTC,,,,,-0.007718245,,,,,,,
12/18/2024 8:41,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 9:17,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 9:44,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 11:28,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 11:52,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 12:00,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 12:29,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 12:29,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 12:30,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 13:15,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 13:57,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 14:01,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 15:03,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 15:52,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 15:52,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 16:41,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 16:51,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 17:26,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 17:36,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 18:15,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 20:45,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 21:38,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 22:35,BTC,,,,,-0.006149445,,,,,,,
12/18/2024 23:30,BTC,,,,,-0.006149445,,,,,,,
12/19/2024 2:02,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 2:04,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 2:17,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 3:30,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 3:34,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 7:00,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 7:13,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 8:53,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 9:14,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 9:17,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 9:48,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 10:43,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 11:05,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 11:30,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 11:37,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 12:00,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 12:15,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 13:38,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 13:45,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 15:05,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 15:12,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 16:57,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 19:09,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 20:54,BTC,,,,,-0.020730117,,,,,,,
12/19/2024 23:09,BTC,,,,,-0.020730117,,,,,,,
12/20/2024 2:52,BTC,,,,,-0.000486379,,,,,,,
12/20/2024 5:49,BTC,,,,,-0.000486379,,,,,,,
12/22/2024 11:04,BTC,,,,,,,,,,,,
12/22/2024 11:15,BTC,,,,,,,,,,,,
12/22/2024 14:11,BTC,,,,,,,,,,,,
12/22/2024 15:00,BTC,,,,,,,,,,,,
12/22/2024 16:00,BTC,,,,,,,,,,,,
12/22/2024 16:56,BTC,,,,,,,,,,,,
12/23/2024 0:06,BTC,,,,,0.016677323,,,,,,,
12/23/2024 4:50,BTC,,,,,0.016677323,,,,,,,
12/23/2024 5:00,BTC,,,,,0.016677323,,,,,,,
12/23/2024 7:13,BTC,,,,,0.016677323,,,,,,,
12/23/2024 8:19,BTC,,,,,0.016677323,,,,,,,
12/23/2024 8:19,BTC,,,,,0.016677323,,,,,,,
12/23/2024 10:37,BTC,,,,,0.016677323,,,,,,,
12/23/2024 10:42,BTC,,,,,0.016677323,,,,,,,
12/23/2024 12:00,BTC,,,,,0.016677323,,,,,,,
12/23/2024 12:54,BTC,,,,,0.016677323,,,,,,,
12/23/2024 13:16,BTC,,,,,0.016677323,,,,,,,
12/23/2024 14:55,BTC,,,,,0.016677323,,,,,,,
12/23/2024 15:06,BTC,,,,,0.016677323,,,,,,,
12/23/2024 15:17,BTC,,,,,0.016677323,,,,,,,
12/23/2024 15:39,BTC,,,,,0.016677323,,,,,,,
12/23/2024 15:40,BTC,,,,,0.016677323,,,,,,,
12/23/2024 16:04,BTC,,,,,0.016677323,,,,,,,
12/23/2024 16:07,BTC,,,,,0.016677323,,,,,,,
12/23/2024 16:23,BTC,,,,,0.016677323,,,,,,,
12/23/2024 16:46,BTC,,,,,0.016677323,,,,,,,
12/23/2024 17:14,BTC,,,,,0.016677323,,,,,,,
12/23/2024 18:00,BTC,,,,,0.016677323,,,,,,,
12/23/2024 19:00,BTC,,,,,0.016677323,,,,,,,
12/23/2024 19:05,BTC,,,,,0.016677323,,,,,,,
12/23/2024 20:26,BTC,,,,,0.016677323,,,,,,,
12/23/2024 20:30,BTC,,,,,0.016677323,,,,,,,
12/23/2024 20:30,BTC,,,,,0.016677323,,,,,,,
12/23/2024 21:54,BTC,,,,,0.016677323,,,,,,,
12/23/2024 22:38,BTC,,,,,0.016677323,,,,,,,
12/23/2024 23:31,BTC,,,,,0.016677323,,,,,,,
12/24/2024 11:18,BTC,,,,,0.015864384,,,,,,,
12/24/2024 12:00,BTC,,,,,0.015864384,,,,,,,
12/24/2024 17:30,BTC,,,,,0.015864384,,,,,,,
12/24/2024 18:22,BTC,,,,,0.015864384,,,,,,,
12/24/2024 18:22,BTC,,,,,0.015864384,,,,,,,
12/24/2024 18:30,BTC,,,,,0.015864384,,,,,,,
12/24/2024 18:30,BTC,,,,,0.015864384,,,,,,,
12/24/2024 20:00,BTC,,,,,0.015864384,,,,,,,
12/24/2024 20:01,BTC,,,,,0.015864384,,,,,,,
12/25/2024 2:14,BTC,,,,,0.015690003,,,,,,,
12/25/2024 4:30,BTC,,,,,0.015690003,,,,,,,
12/25/2024 9:32,BTC,,,,,0.015690003,,,,,,,
12/25/2024 10:18,BTC,,,,,0.015690003,,,,,,,
12/25/2024 11:13,BTC,,,,,0.015690003,,,,,,,
12/25/2024 11:13,BTC,,,,,0.015690003,,,,,,,
12/25/2024 11:57,BTC,,,,,0.015690003,,,,,,,
12/25/2024 13:47,BTC,,,,,0.015690003,,,,,,,
12/25/2024 17:04,BTC,,,,,0.015690003,,,,,,,
12/25/2024 17:26,BTC,,,,,0.015690003,,,,,,,
12/25/2024 17:40,BTC,,,,,0.015690003,,,,,,,
12/25/2024 20:00,BTC,,,,,0.015690003,,,,,,,
12/25/2024 21:39,BTC,,,,,0.015690003,,,,,,,
12/25/2024 22:12,BTC,,,,,0.015690003,,,,,,,
12/26/2024 7:04,BTC,,,,,0.005964714,,,,,,,
12/26/2024 8:43,BTC,,,,,0.005964714,,,,,,,
12/26/2024 9:20,BTC,,,,,0.005964714,,,,,,,
12/26/2024 9:36,BTC,,,,,0.005964714,,,,,,,
12/26/2024 9:37,BTC,,,,,0.005964714,,,,,,,
12/26/2024 10:07,BTC,,,,,0.005964714,,,,,,,
12/26/2024 11:10,BTC,,,,,0.005964714,,,,,,,
12/26/2024 11:11,BTC,,,,,0.005964714,,,,,,,
12/26/2024 11:43,BTC,,,,,0.005964714,,,,,,,
12/26/2024 12:00,BTC,,,,,0.005964714,,,,,,,
12/26/2024 12:10,BTC,,,,,0.005964714,,,,,,,
