publish_date,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,article_sentiment_class,average_market_sentiment_class
2024-12-11 10:21:08,0.3324666666666667,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 10:21:29,0.4962999999999999,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:21:34,0.58585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:24:48,0.4894863636363636,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:24:56,0.4468833333333333,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:25:02,0.413280303030303,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:25:03,0.41755,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:30:16,0.5855722222222222,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 10:42:00,0.0129,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 11:25:00,0.21075,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 11:27:46,-0.0439055555555556,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 11:27:54,0.1405,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 11:32:00,0.24695,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 11:38:22,0.3800833333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 11:44:37,0.5844666666666667,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 11:45:13,0.6504833333333333,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:00:00,0.4198666666666666,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:08:58,0.5232785714285714,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:11:14,0.488325,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:15:00,0.58055,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:15:01,0.5342833333333333,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:16:27,0.56845,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:17:43,-0.2292938775510204,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 12:20:41,0.6092,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:21:33,0.4248863636363637,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:22:46,0.3402,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 12:35:21,0.27075,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 12:46:00,0.51125,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 12:55:07,-0.1907277777777777,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 12:59:58,0.3993,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:00:00,0.4963499999999999,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 13:00:52,0.19865,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:05:00,0.0153547619047618,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:06:35,0.29295,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:15:00,-0.0410777777777777,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:16:05,0.31845,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:20:56,0.0643939393939393,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:28:31,-0.123,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:28:41,0.54765,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 13:35:00,0.4343454545454545,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 13:50:43,-0.0133499999999999,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 13:56:32,0.3088363636363636,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:00:00,0.2008833333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:03:07,0.1909,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:06:11,-0.0375,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:10:13,0.46255,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 14:12:53,0.1,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:14:20,0.025,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:21:05,0.1,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:21:48,-0.03165,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:37:00,0.5183642857142857,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 14:43:48,0.2294,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:44:00,0.6812,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 14:47:25,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 14:47:28,-0.31245,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 14:57:15,0.3127,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:00:38,0.3402833333333332,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:06:38,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:10:35,0.0477272727272727,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:10:41,0.1366,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:16:32,0.2382666666666666,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:22:03,0.3219666666666667,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:30:10,0.6371761904761905,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 15:30:16,0.3294833333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:45:19,0.553158201058201,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 15:45:22,0.307992857142857,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 15:59:26,0.253975,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:03:00,0.3150166666666666,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
