publish_date,ticker,publisher,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,Forward_15min_Change_Diff,Forward_30min_Change_Diff,Forward_45min_Change_Diff,Forward_60min_Change_Diff,article_sentiment_class,average_market_sentiment_class
2024-12-24 08:46:50,AAPL,ETF Daily News,0.4325,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.003891871842534,-0.0006408900379988,-0.0007196301954793,-0.0018306107258981,-0.002046068868257,Bullish,Neutral
2024-12-24 08:46:50,AAPL,ETF Daily News,0.4325,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.003891871842534,-0.0006408900379988,-0.0007196301954793,-0.0018306107258981,-0.002046068868257,Bullish,Neutral
2024-12-24 10:02:14,AAPL,MT Newswires,0.25,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-2.742657070608835,0.0013515101657067,0.0012144004387511,0.0003133936616131,0.004418850628746,Neutral,Neutral
2024-12-24 10:02:14,AAPL,MT Newswires,0.25,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-2.742657070608835,0.0013515101657067,0.0012144004387511,0.0003133936616131,0.004418850628746,Neutral,Neutral
2024-12-24 10:13:34,AAPL,MT Newswires,0.1104166666666666,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-2.873016181355497,-0.0001371097269555,-0.0010381165040935,0.0030673404630392,0.0031535237199828,Neutral,Neutral
2024-12-24 10:13:34,AAPL,MT Newswires,0.1104166666666666,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-2.873016181355497,-0.0001371097269555,-0.0010381165040935,0.0030673404630392,0.0031535237199828,Neutral,Neutral
2024-12-24 10:20:42,AAPL,Investor's Business Daily,0.55095,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-2.873016181355497,-0.0001371097269555,-0.0010381165040935,0.0030673404630392,0.0031535237199828,Bullish,Neutral
2024-12-24 10:20:42,AAPL,Investor's Business Daily,0.55095,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-2.873016181355497,-0.0001371097269555,-0.0010381165040935,0.0030673404630392,0.0031535237199828,Bullish,Neutral
2024-12-24 11:00:47,AAPL,Yahoo Entertainment,0.4690999999999999,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.167582055790965,8.618325694360017e-05,8.618325694360017e-05,8.618325694360017e-05,8.618325694360017e-05,Bullish,Neutral
2024-12-24 11:00:47,AAPL,Yahoo Entertainment,0.4690999999999999,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.167582055790965,8.618325694360017e-05,8.618325694360017e-05,8.618325694360017e-05,8.618325694360017e-05,Bullish,Neutral
2024-12-24 13:00:38,AAPL,Investor's Business Daily,0.3334214285714285,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.1758326878388803,0.0,0.0,0.0,0.0,Neutral,Neutral
2024-12-24 13:00:38,AAPL,Investor's Business Daily,0.3334214285714285,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.1758326878388803,0.0,0.0,0.0,0.0,Neutral,Neutral
2024-12-24 13:07:15,AAPL,Investor's Business Daily,-0.27325,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.1758326878388803,0.0,0.0,0.0,0.0,Bearish,Neutral
2024-12-24 13:07:15,AAPL,Investor's Business Daily,-0.27325,0.2370342907360427,0.014819785561153,0.0,0.0,0.0,-3.1758326878388803,0.0,0.0,0.0,0.0,Bearish,Neutral
2024-12-25 13:00:37,AAPL,Observer,0.0,0.2459381382312291,0.0129761562552765,0.0,0.0,0.0,-3.1758326878388803,0.0,0.0,0.0,0.0,Neutral,Neutral
2024-12-26 07:13:14,AAPL,Yahoo Finance,0.2741265151515151,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.1758326878388803,-0.0108970978527101,-0.007217779494848,-0.0094032945994181,-0.0112069351881091,Neutral,Neutral
2024-12-26 07:30:09,AAPL,Zacks,0.5391380952380952,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.232049545190641,0.003679318357862,0.001493803253292,-0.000309837335399,7.745933384969994e-05,Bullish,Neutral
2024-12-26 07:44:54,AAPL,Investing.com,0.4629,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.586579251831859,-0.00218551510457,-0.0039891556932611,-0.0036018590240123,-0.0032532920216886,Bullish,Neutral
2024-12-26 07:53:55,AAPL,GuruFocus.com,0.4302352272727273,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.37630253575367,-0.001803640588691,-0.0014163439194423,-0.0010677769171186,-0.0013776142525175,Bullish,Neutral
2024-12-26 07:55:00,AAPL,Investing.com,0.4247454545454545,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.37630253575367,-0.001803640588691,-0.0014163439194423,-0.0010677769171186,-0.0013776142525175,Bullish,Neutral
2024-12-26 08:00:00,AAPL,Benzinga,0.23835,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.37630253575367,-0.001803640588691,-0.0014163439194423,-0.0010677769171186,-0.0013776142525175,Neutral,Neutral
2024-12-26 08:15:00,AAPL,Benzinga,0.3329499999999999,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.2020753475045427,0.0003872966692487,0.0007358636715724,0.0004260263361735,0.0026831913245546,Neutral,Neutral
2024-12-26 08:41:29,AAPL,Insider Monkey,0.38845,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.273233769248619,-0.0003098373353989,0.0019473276529822,0.0015875290472502,0.00286599535244,Neutral,Neutral
2024-12-26 08:42:21,AAPL,Yahoo Finance,0.5488370629370629,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.273233769248619,-0.0003098373353989,0.0019473276529822,0.0015875290472502,0.00286599535244,Bullish,Neutral
2024-12-26 08:43:42,AAPL,Investor's Business Daily,0.55095,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.273233769248619,-0.0003098373353989,0.0019473276529822,0.0015875290472502,0.00286599535244,Bullish,Neutral
2024-12-26 08:59:16,AAPL,Investopedia,0.1647095238095238,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.243285083984827,0.0022571649883811,0.0018973663826491,0.0031758326878389,0.0019171185127807,Neutral,Neutral
2024-12-26 09:12:29,AAPL,GuruFocus.com,0.5331127039627039,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.4610376471060764,-0.000359798605732,0.0009186676994577,-0.0003400464756003,0.0009767621998449,Bullish,Neutral
2024-12-26 09:27:00,AAPL,The Wall Street Journal,0.57655,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.426392948736015,0.0012784663051897,1.9752130131699738e-05,0.001336560805577,0.000574748257165,Bullish,Neutral
2024-12-26 09:34:15,AAPL,Investor's Business Daily,0.398,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.426392948736015,0.0012784663051897,1.9752130131699738e-05,0.001336560805577,0.000574748257165,Neutral,Neutral
2024-12-26 09:40:31,AAPL,Investor's Business Daily,0.0,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.5493827160493785,-0.0012587141750581,5.809450038720028e-05,-0.0007037180480247,-0.0001355538342369,Neutral,Neutral
2024-12-26 09:54:42,AAPL,Investor's Business Daily,0.55095,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.428295509415741,0.0013168086754453,0.0005549961270334,0.0011231603408212,5.8094500387300026e-05,Bullish,Neutral
2024-12-26 11:05:42,AAPL,Investor's Business Daily,0.55095,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.4338908416702023,-0.0008907823392717,-0.0003098373353988,-0.00063903950426,-0.0011231603408209,Bullish,Neutral
2024-12-26 11:19:33,AAPL,Investor's Business Daily,0.5045499999999999,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.348024433619433,0.0005809450038728,0.0002517428350116,-0.0002323780015491,-0.000755228505035,Bullish,Neutral
2024-12-26 12:02:31,AAPL,Investor's Business Daily,0.0,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.325599381283845,-0.0005228505034858,0.0,0.0008907823392716,0.0018590240123932,Neutral,Neutral
2024-12-26 12:13:09,AAPL,GuruFocus.com,0.5552902597402597,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.275104946511124,0.0005228505034858,0.0014136328427575,0.0023818745158791,0.0032726568551511,Bullish,Neutral
2024-12-26 14:04:15,AAPL,Investor's Business Daily,0.398,0.3034465880346428,0.0065961535871062,0.0,0.0,0.0,-3.478630168719351,3.872966692480004e-05,3.872966692480004e-05,3.872966692480004e-05,3.872966692480004e-05,Neutral,Neutral
2024-12-27 08:00:00,AAPL,Benzinga,0.20095,0.2485504693396216,-0.0124750321692228,0.0,0.0,0.0,-3.4823565747818632,-0.0043730213883098,-0.0061095668288162,-0.0050864798085091,-0.0064184232877771,Neutral,Neutral
2024-12-27 08:02:29,AAPL,GuruFocus.com,0.05335,0.2485504693396216,-0.0124750321692228,0.0,0.0,0.0,-3.4823565747818632,-0.0043730213883098,-0.0061095668288162,-0.0050864798085091,-0.0064184232877771,Neutral,Neutral
2024-12-27 08:05:42,AAPL,Investor's Business Daily,0.55095,0.2485504693396216,-0.0124750321692228,0.0,0.0,0.0,-3.4823565747818632,-0.0043730213883098,-0.0061095668288162,-0.0050864798085091,-0.0064184232877771,Bullish,Neutral
