publish_date,ticker,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,Yesterday_Percent_Change,Next_Day_Percent_Change,article_sentiment_class,average_market_sentiment_class
2024-12-30,META,0.16890558772246272,0.24764557831868902,-0.0119543892514454,0.0,0.0,0.0,9.38924339106654,0.39075,-1.14,Neutral,Neutral
2024-12-31,META,0.12682689758984403,0.20664126526572693,-0.0101564092002462,0.0,0.0,0.0,11.783489343879424,-1.14,-1.14,Neutral,Neutral
2025-01-01,META,0.12560712430426713,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,12.722242147871087,-1.14,1.61,Neutral,Neutral
2025-01-02,META,0.1923866477272727,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,12.722242147871087,1.61,-0.03,Neutral,Neutral
2025-01-03,META,0.27526,0.273715014641459,0.0192485591296205,0.0,0.0,0.0,12.722242147871087,-0.03,-0.029999999999999995,Neutral,Neutral
2025-01-05,META,-0.10149562312467074,0.25018980896211385,,0.0,0.0,0.0,12.72224214787109,-0.029999999999999995,2.856222222222222,Neutral,Neutral
2025-01-06,META,0.07781337158432396,0.20254839486638018,0.0221002380160894,0.0,0.0,0.0,12.72224214787109,2.856222222222222,-2.15,Neutral,Neutral
2025-01-07,META,0.14384343078501238,0.19405426126522585,-0.0187327601801066,0.0,0.0,0.0,11.368151418592692,-2.15,-0.31,Neutral,Neutral
2025-01-08,META,0.09079911401429257,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,6.815128906439661,-0.31,-0.37636363636363634,Neutral,Neutral
2025-01-09,META,0.2716090253181162,0.19071427124319204,-0.0308004912370782,0.0,0.0,0.0,6.81512890643966,-0.37636363636363634,0.9600000000000001,Neutral,Neutral
2025-01-10,META,0.11670396825396825,0.19527306048874554,-0.005295311660821799,0.0,0.0,0.0,6.815128906439662,0.9600000000000001,0.96,Neutral,Neutral
2025-01-12,META,0.15352984220080992,0.2129687669273238,,0.0,0.5,0.76,6.815128906439661,0.96,0.2330263157894737,Neutral,Neutral
2025-01-13,META,0.07760238356307435,0.22319171892532313,-0.0103390149376735,0.0,-0.01,0.38,8.630635845662752,0.2330263157894737,-1.7554216867469878,Neutral,Neutral
2025-01-14,META,0.06369279911855211,0.17053678110015075,0.0029832822112098,0.0,0.0,0.37,10.86834110895712,-1.7554216867469878,1.08,Neutral,Neutral
2025-01-15,META,0.216653616181798,0.18675533507439285,0.026701559529022197,0.0,0.01,0.0,11.807150352962699,1.08,-0.029999999999999995,Neutral,Neutral
2025-01-16,META,0.4031220877607241,0.2730486865693258,0.0055152033907319,0.0,0.0,0.0,8.568835882810474,-0.029999999999999995,-1.9400000000000002,Bullish,Neutral
2025-01-17,META,0.47291461038961036,0.3609476997289497,0.0072483924871516,0.0,0.0,0.22,9.09238056144166,-1.9400000000000002,-1.9400000000000002,Bullish,Neutral
2025-01-19,META,0.14082203282828282,0.3151883516620821,,0.0,0.0,0.0,9.309631944783588,-1.9400000000000002,-1.8980487804878048,Neutral,Neutral
2025-01-20,META,0.14173741443177418,0.20902464708031734,0.0161447326564081,0.0,0.0,0.0,9.430238331436016,-1.8980487804878048,-0.22000000000000003,Neutral,Neutral
2025-01-21,META,0.19703187893977364,0.18012387570653665,0.0092275252387577,0.0,0.0,0.0,9.419489341162082,-0.22000000000000003,0.02,Neutral,Neutral
2025-01-22,META,0.03781453423120094,0.15274587153409266,0.029179122257965,0.0,0.0,0.0,7.41294854857203,0.02,,Neutral,Neutral
2024-12-11,MSFT,0.3792307823129252,,0.0189320473811481,,,,,1.11,0.0,Neutral,Bearish
2024-12-12,MSFT,0.36993830344258916,0.24994048657494605,-0.0018045275794627,0.0,,,,0.0,-0.22,Neutral,Neutral
2024-12-13,MSFT,0.18193542929292925,0.23223139006472132,0.0315663928399389,0.0,,,,-0.22,-0.22,Neutral,Neutral
2024-12-15,MSFT,0.23574926810403002,0.22908463284650576,,0.0,,,,-0.22,1.11,Neutral,Neutral
2024-12-16,MSFT,0.260594555627577,0.22783247980388266,0.011963430164461601,0.0,,,,1.11,0.74,Neutral,Neutral
2024-12-17,MSFT,0.20376247679789344,0.20355994008951933,-0.0052532979039832,0.0,,,10.224492151289825,0.74,-3.1000000000000005,Neutral,Neutral
2024-12-18,MSFT,0.2925219469966919,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,10.020683888571057,-3.1000000000000005,-1.04,Neutral,Neutral
2024-12-19,MSFT,0.40430184907985234,0.19318427002285335,-0.0279244836636686,0.0,0.0,0.0,10.020683888571057,-1.04,0.83,Bullish,Neutral
2024-12-20,MSFT,0.2254778409090909,0.1993963168050451,-0.0006742623106127,0.0,0.0,0.0,10.020683888571057,0.83,0.8299999999999998,Neutral,Neutral
2024-12-22,MSFT,0.38947296536796533,0.22135236869060193,,0.0,0.0,0.0,10.020683888571057,0.8299999999999998,-0.33,Neutral,Neutral
2024-12-23,MSFT,0.375395561366573,0.24894639044724695,0.0185477476293828,0.0,0.0,0.0,10.020683888571057,-0.33,1.06,Neutral,Neutral
2024-12-24,MSFT,0.34503932259916953,0.2440603883017684,0.014819785561152998,0.0,0.0,0.0,13.272025034324367,1.06,1.08,Neutral,Neutral
2024-12-25,MSFT,0.3795593096497858,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,13.809664716727749,1.08,-0.22,Neutral,Neutral
2024-12-26,MSFT,0.3445279675901295,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,13.914527479720695,-0.22,-1.01,Neutral,Neutral
2024-12-27,MSFT,0.419901370697204,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,14.126589212754784,-1.01,-1.01,Bullish,Neutral
2024-12-29,MSFT,0.5192498833573833,0.2614513060738932,,0.0,0.0,0.0,14.126589212754784,-1.01,-0.29,Bullish,Neutral
2024-12-30,MSFT,0.31164700302343157,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,14.126589212754784,-0.29,-1.08,Neutral,Neutral
2024-12-31,MSFT,0.3278402064119455,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,17.060934761223226,-1.08,-1.08,Neutral,Neutral
2025-01-01,MSFT,0.17216843434343432,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,18.62396204033215,-1.08,-1.63,Neutral,Neutral
2025-01-02,MSFT,0.61245,0.21351521432739395,-0.0064892569624833,-25.0,0.0,0.0,18.62396204033215,-1.63,0.54,Bullish,Neutral
2025-01-03,MSFT,0.30848076298701294,0.273715014641459,0.0192485591296205,0.0,0.0,0.0,18.62396204033215,0.54,0.5400000000000001,Neutral,Neutral
2025-01-05,MSFT,0.3935014478114478,0.25018980896211385,,0.0,0.0,0.0,18.62396204033215,0.5400000000000001,-0.05,Neutral,Neutral
2025-01-06,MSFT,0.28802568181818183,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,18.62396204033215,-0.05,-1.6400000000000001,Neutral,Neutral
2025-01-07,MSFT,0.2028232975357975,0.19405426126522585,-0.0187327601801066,0.0,-0.08,0.0,17.663553176654577,-1.6400000000000001,0.16,Neutral,Neutral
2025-01-08,MSFT,0.3104527417027417,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,17.860594488838597,0.16,0.26,Neutral,Neutral
2025-01-09,MSFT,0.07798055555555557,0.19071427124319207,-0.0308004912370782,0.0,0.0,0.0,17.860594488838597,0.26,-1.33,Neutral,Neutral
2025-01-10,MSFT,0.30459878787878786,0.19527306048874554,-0.0052953116608218,0.0,0.0,0.0,17.860594488838597,-1.33,-1.33,Neutral,Neutral
2025-01-12,MSFT,0.38252801677489173,0.2129687669273238,,0.0,0.48,0.0,17.860594488838597,-1.33,0.47,Neutral,Neutral
2025-01-13,MSFT,0.282752757569077,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,19.68208101045931,0.47,-0.51,Neutral,Neutral
2025-01-14,MSFT,0.3846035984848485,0.17053678110015075,0.0029832822112098,0.0,-0.09,0.0,19.854385793943965,-0.51,1.7099999999999997,Neutral,Neutral
2025-01-15,MSFT,0.1992096028310314,0.18675533507439285,0.0267015595290222,0.0,0.0,0.0,19.000509605514424,1.7099999999999997,-0.96,Neutral,Neutral
2025-01-16,MSFT,0.3289284068362193,0.2730486865693258,0.0055152033907319,0.0,0.0,0.0,17.723232679969385,-0.96,-1.17,Neutral,Neutral
2025-01-17,MSFT,0.21996249999999998,0.3609476997289497,0.0072483924871516,0.0,0.0,0.0,16.961292143793706,-1.17,-1.17,Neutral,Neutral
2025-01-19,MSFT,0.39078672014260246,0.3151883516620821,,0.0,0.0,0.0,16.199351607618027,-1.17,-1.17,Neutral,Neutral
2025-01-20,MSFT,0.23486689664502164,0.20902464708031734,0.0161447326564081,0.0,0.0,0.0,16.370659184924556,-1.17,-0.36,Neutral,Neutral
2025-01-21,MSFT,0.26682348484848484,0.18012387570653665,0.0092275252387577,0.0,0.0,0.0,16.657722715621922,-0.36,2.0,Neutral,Neutral
2025-01-22,MSFT,0.09951847643097643,0.15274587153409266,0.029179122257965,0.0,0.09000000000000001,0.0,14.726442765268501,2.0,,Neutral,Neutral
2024-12-11,MU,0.178727183600713,,0.0189320473811481,,,,,2.57,-3.3,Neutral,Bearish
2024-12-12,MU,0.20032734487734485,0.24994048657494605,-0.0018045275794626998,0.0,,,,-3.3,1.72,Neutral,Neutral
2024-12-13,MU,0.16723750000000004,0.23223139006472132,0.0315663928399389,0.0,,,,1.72,1.72,Neutral,Neutral
2024-12-15,MU,0.17514030423280422,0.22908463284650576,,0.0,,,,1.72,2.38,Neutral,Neutral
2024-12-16,MU,0.19937478884078882,0.22783247980388266,0.0119634301644616,0.0,,,,2.38,-1.25,Neutral,Neutral
2024-12-17,MU,0.22229206349206346,0.20355994008951933,-0.0052532979039832004,0.0,,,33.517495395948444,-1.25,-5.67,Neutral,Neutral
2024-12-18,MU,0.09392616461821007,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,33.517495395948444,-5.67,-3.3700000000000006,Neutral,Neutral
2024-12-19,MU,0.06883645658610935,0.19318427002285338,-0.0279244836636686,0.0,0.0,0.0,33.517495395948444,-3.3700000000000006,-3.37,Neutral,Neutral
2024-12-22,MU,0.2640611375661376,0.22485024314144297,,0.0,0.0,0.0,33.517495395948444,-3.37,-0.47,Neutral,Neutral
2024-12-23,MU,0.277620677542622,0.24894639044724695,0.018547747629382796,0.0,0.0,0.0,33.517495395948444,-0.47,-0.33,Neutral,Neutral
2024-12-24,MU,0.2140634532134532,0.2440603883017684,0.014819785561153,0.0,-2.5,-11.72,39.640767774302034,-0.33,-0.33,Neutral,Neutral
2024-12-25,MU,0.2674014384920635,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,43.36917562724014,-0.33,1.7715384615384617,Neutral,Neutral
2024-12-26,MU,0.21277149105103646,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,42.980763499542824,1.7715384615384617,-0.37,Neutral,Neutral
2024-12-27,MU,0.04374090909090905,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,42.50723669561346,-0.37,-0.37,Neutral,Neutral
2024-12-29,MU,0.36916876108366004,0.2614513060738932,,0.0,0.0,0.0,42.50723669561346,-0.37,-1.8500000000000003,Neutral,Neutral
2024-12-30,MU,0.11862139850889851,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,42.50723669561346,-1.8500000000000003,-1.51,Neutral,Neutral
2024-12-31,MU,0.1512178787878788,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,50.14554332391718,-1.51,-1.5,Neutral,Neutral
2025-01-01,MU,0.249975,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,52.05511998099311,-1.5,2.77,Neutral,Neutral
2025-01-02,MU,0.14949999999999997,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,52.05511998099311,2.77,2.77,Neutral,Neutral
2025-01-05,MU,0.2518983333333333,0.2305661710061703,,0.0,0.0,0.0,52.05511998099312,2.77,3.79,Neutral,Neutral
2025-01-06,MU,0.3010302128427128,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,52.05511998099311,3.79,-1.45,Neutral,Neutral
2025-01-07,MU,0.16331525072150072,0.19405426126522585,-0.0187327601801066,0.0,0.0,-1.56,26.688093630161593,-1.45,-3.4799999999999995,Neutral,Neutral
2025-01-08,MU,0.20190155844155844,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,23.638504562849576,-3.4799999999999995,1.24,Neutral,Neutral
2025-01-10,MU,0.1528689393939394,0.14944664435218769,-0.0052953116608218,0.0,0.0,0.0,23.638504562849576,1.24,1.24,Neutral,Neutral
2025-01-12,MU,0.35511129968516336,0.2129687669273238,,0.0,0.0,0.0,23.638504562849576,1.24,-0.81,Neutral,Neutral
2025-01-13,MU,0.19285665464165463,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,29.604267079660882,-0.81,0.35,Neutral,Neutral
2025-01-14,MU,0.16800332546241634,0.17053678110015075,0.0029832822112097995,0.0,0.0,0.0,30.968795284281168,0.35,3.7700000000000005,Neutral,Neutral
2025-01-15,MU,0.27621378787878786,0.18675533507439285,0.0267015595290222,0.0,0.0,0.0,24.972901213842622,3.7700000000000005,3.77,Neutral,Neutral
2025-01-19,MU,0.10881154320987653,0.22728933850245825,,0.0,0.0,-0.7900000000000001,21.998450813323004,3.77,1.09,Neutral,Neutral
2025-01-20,MU,0.19094158249158247,0.20902464708031734,0.0161447326564081,0.0,0.0,0.0,19.046674386149533,1.09,3.75,Neutral,Neutral
2025-01-21,MU,0.13813181818181813,0.18012387570653665,0.0092275252387577,0.0,0.0,0.0,14.52055974952758,3.75,0.06,Neutral,Neutral
2025-01-22,MU,0.2881234848484848,0.15274587153409266,0.029179122257965,0.0,0.0,0.0,14.437425615673346,0.06,,Neutral,Neutral
2024-12-11,NFLX,0.024871428571428544,,0.0189320473811481,,,,,1.28,-0.7794736842105262,Neutral,Bearish
2024-12-12,NFLX,0.277563995215311,0.24994048657494605,-0.0018045275794626998,0.0,,,,-0.7794736842105262,0.13,Neutral,Neutral
2024-12-13,NFLX,0.08080521978021975,0.23223139006472132,0.0315663928399389,0.0,,,,0.13,0.13,Neutral,Neutral
2024-12-14,NFLX,0.6308203703703703,0.4320968738258134,,0.0,,,,0.13,0.13,Bullish,Bullish
2024-12-15,NFLX,0.4266,0.42780812939106266,,0.0,,,,0.13,-0.29,Bullish,Bullish
2024-12-16,NFLX,0.2826838143338143,0.22783247980388266,0.0119634301644616,0.0,,,,-0.29,-0.38,Neutral,Neutral
2024-12-17,NFLX,0.4981666504697117,0.20355994008951933,-0.0052532979039832,0.0,,,-10.51519057710573,-0.38,-3.2,Bullish,Neutral
2024-12-18,NFLX,0.2652794578437435,0.1798625788864245,-0.015814118169871,0.0,0.0,0.0,-10.599148253703357,-3.2,-0.6799999999999999,Neutral,Neutral
2024-12-19,NFLX,0.3832689512868084,0.19318427002285338,-0.0279244836636686,0.0,0.0,0.0,-10.599148253703358,-0.6799999999999999,1.77,Neutral,Neutral
2024-12-20,NFLX,0.3090044217687074,0.1993963168050451,-0.0006742623106127,0.0,0.0,0.0,-10.599148253703357,1.77,1.7700000000000002,Neutral,Neutral
2024-12-22,NFLX,0.4727166666666667,0.22135236869060193,,0.0,0.0,0.0,-10.599148253703357,1.7700000000000002,-0.28,Bullish,Neutral
2024-12-23,NFLX,0.25332095638848884,0.24894639044724695,0.0185477476293828,0.0,0.0,0.0,-10.599148253703357,-0.28,1.87,Neutral,Neutral
2024-12-24,NFLX,0.0877538521032839,0.2440603883017684,0.014819785561153,0.0,0.0,0.9899999999999999,-10.198656922726615,1.87,1.87,Neutral,Neutral
2024-12-25,NFLX,0.5427932488146774,0.24148621448363589,0.012976156255276502,0.0,0.0,0.0,-10.617195210917052,1.87,-0.36000000000000004,Bullish,Neutral
2024-12-26,NFLX,0.290955085931679,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,-10.103394196914934,-0.36000000000000004,-0.92,Neutral,Neutral
2024-12-27,NFLX,0.21338509700176367,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,-9.9134800479262,-0.92,-0.92,Neutral,Neutral
2024-12-29,NFLX,0.2386852974186307,0.26145130607389316,,0.0,0.0,0.0,-9.9134800479262,-0.92,0.44,Neutral,Neutral
2024-12-30,NFLX,0.21698883448696282,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,-9.9134800479262,0.44,-1.16,Neutral,Neutral
2024-12-31,NFLX,0.3894460317460317,0.20664126526572696,-0.0101564092002462,0.0,1.21,0.02,-6.5083247318583775,-1.16,-1.16,Neutral,Neutral
2025-01-01,NFLX,0.1141138888888889,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,-6.5083247318583775,-1.16,-0.98,Neutral,Neutral
2025-01-02,NFLX,0.32655,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,-6.508324731858378,-0.98,-0.98,Neutral,Neutral
2025-01-05,NFLX,0.3404,0.2305661710061703,,0.0,0.0,0.0,-6.508324731858378,-0.98,-0.86,Neutral,Neutral
2025-01-06,NFLX,0.36366539756539756,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,-6.5083247318583775,-0.86,-0.02,Neutral,Neutral
2025-01-07,NFLX,0.2863375631313131,0.19405426126522585,-0.0187327601801066,0.0,0.0,0.0,-5.413742836071867,-0.02,-0.65,Neutral,Neutral
2025-01-08,NFLX,0.14818055555555554,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,-5.04888220414303,-0.65,-0.57,Neutral,Neutral
2025-01-09,NFLX,0.2452,0.19071427124319207,-0.0308004912370782,0.0,0.0,0.0,-5.04888220414303,-0.57,-3.26,Neutral,Neutral
2025-01-10,NFLX,0.36894350834350836,0.19527306048874554,-0.0052953116608218,0.0,0.0,0.0,-5.04888220414303,-3.26,-3.26,Neutral,Neutral
2025-01-12,NFLX,0.27613333333333334,0.2129687669273238,,0.0,0.85,0.2,-5.04888220414303,-3.26,0.89,Neutral,Neutral
2025-01-13,NFLX,0.2918919294990724,0.22319171892532313,-0.0103390149376735,0.0,-0.31,1.8,-0.41036917202839135,0.89,-1.76,Neutral,Neutral
2025-01-14,NFLX,0.31626103896103885,0.17053678110015075,0.0029832822112098,0.0,0.0,2.94,5.59789528309287,-1.76,1.41,Neutral,Neutral
2025-01-15,NFLX,0.1601333333333333,0.18675533507439285,0.0267015595290222,0.0,1.15,0.7399999999999999,5.1147061971290775,1.41,-2.21,Neutral,Neutral
2025-01-16,NFLX,0.3773984848484848,0.27304868656932585,0.005515203390731899,0.0,0.0,0.0,4.081186867941467,-2.21,-2.21,Neutral,Neutral
2025-01-19,NFLX,0.3325694444444445,0.29344957952955997,,0.0,1.09,2.55,4.081186867941467,-2.21,-0.02,Neutral,Neutral
2025-01-20,NFLX,0.10171818181818182,0.20902464708031734,0.0161447326564081,0.0,0.0,0.0,5.003252360303598,-0.02,0.33529411764705885,Neutral,Neutral
2025-01-21,NFLX,0.11603379382055852,0.18012387570653665,0.0092275252387577,0.0,0.0,0.0,4.382439192272307,0.33529411764705885,-4.38,Neutral,Neutral
2025-01-22,NFLX,0.17347499999999996,0.15274587153409266,0.029179122257965,0.0,-0.25,6.19,1.1543361206076768,-4.38,,Neutral,Neutral
2024-12-11,NOW,0.30659821428571427,,0.0189320473811481,,,,,0.98,0.66,Neutral,Bearish
2024-12-12,NOW,0.15415122004271903,0.24994048657494605,-0.0018045275794626998,0.0,,,,0.66,-0.79,Neutral,Neutral
2024-12-13,NOW,0.185877781535594,0.23223139006472132,0.0315663928399389,0.0,,,,-0.79,-0.79,Neutral,Neutral
2024-12-15,NOW,-0.03875,0.22908463284650576,,0.0,,,,-0.79,1.09,Neutral,Neutral
2024-12-16,NOW,0.06721564799989457,0.22783247980388266,0.0119634301644616,0.0,,,,1.09,-1.35,Neutral,Neutral
2024-12-17,NOW,0.07445398752935517,0.20355994008951933,-0.0052532979039832,0.0,,,-5.805942299411513,-1.35,-5.06,Neutral,Neutral
2024-12-18,NOW,0.09973299663299662,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,-5.805942299411513,-5.06,0.43,Neutral,Neutral
2024-12-19,NOW,0.022878004535147396,0.19318427002285332,-0.0279244836636686,0.0,0.0,0.0,-5.805942299411513,0.43,2.95,Neutral,Neutral
2024-12-20,NOW,0.05593423120089786,0.19939631680504508,-0.0006742623106127,0.0,0.0,0.0,-5.805942299411513,2.95,0.21,Neutral,Neutral
2024-12-23,NOW,0.12542266769425858,0.2234924641108491,0.0185477476293828,0.0,0.0,0.0,-5.805942299411513,0.21,0.77,Neutral,Neutral
2024-12-24,NOW,0.13921237398789482,0.2440603883017684,0.014819785561153,0.0,0.0,0.0,-5.764063179767808,0.77,0.77,Neutral,Neutral
2024-12-25,NOW,0.17764369463484045,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,-5.05728210646244,0.77,-0.08,Neutral,Neutral
2024-12-26,NOW,0.16346589439367218,0.27469236313293593,0.0065961535871062,0.0,0.74,1.0,-4.967219844136345,-0.08,-0.9699999999999999,Neutral,Neutral
2024-12-27,NOW,0.07224330881404052,0.2759985286871322,-0.012475032169222801,0.0,0.0,0.0,-3.6071206206228905,-0.9699999999999999,-0.97,Neutral,Neutral
2024-12-29,NOW,0.4771962962962963,0.2614513060738932,,0.0,0.0,0.0,-3.6071206206228905,-0.97,0.16,Bullish,Neutral
2024-12-30,NOW,0.11831808390022676,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,-3.6071206206228905,0.16,-1.25,Neutral,Neutral
2024-12-31,NOW,0.1299040897065897,0.20664126526572696,-0.0101564092002462,0.0,-0.05,0.0,-3.60712062062289,-1.25,-1.25,Neutral,Neutral
2025-01-01,NOW,0.15148125472411186,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,-3.6071206206228905,-1.25,-1.79,Neutral,Neutral
2025-01-02,NOW,0.14659583333333334,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,-3.6071206206228905,-1.79,1.37,Neutral,Neutral
2025-01-03,NOW,0.30724375,0.273715014641459,0.0192485591296205,0.0,0.0,0.0,-3.6071206206228905,1.37,-0.64,Neutral,Neutral
2025-01-06,NOW,0.0834514983164983,0.24569723850166886,0.0221002380160894,0.0,0.0,0.0,-3.6071206206228905,-0.64,-1.8600000000000003,Neutral,Neutral
2025-01-07,NOW,0.12311149447113731,0.19405426126522585,-0.0187327601801066,0.0,0.0,1.18,-3.6071206206228905,-1.8600000000000003,-1.21,Neutral,Neutral
2025-01-08,NOW,-0.005182173969475548,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,-3.6071206206228905,-1.21,-1.21,Neutral,Neutral
2025-01-09,NOW,0.6437999999999999,0.19071427124319207,-0.0308004912370782,0.0,0.0,0.0,-3.6071206206228905,-1.21,-1.3999999999999997,Bullish,Neutral
2025-01-10,NOW,-0.19953333333333334,0.19527306048874554,-0.0052953116608218,0.0,0.0,0.0,-3.6071206206228905,-1.3999999999999997,0.4600000000000001,Neutral,Neutral
2025-01-13,NOW,0.10487863748145439,0.16422838559574054,-0.0103390149376735,0.0,0.0,5.08,-3.6071206206228905,0.4600000000000001,-0.3,Neutral,Neutral
2025-01-14,NOW,0.1261992958687403,0.17053678110015075,0.0029832822112098,0.0,0.0,2.0,-3.3611343095321486,-0.3,0.08,Neutral,Neutral
2025-01-15,NOW,0.15788666459569237,0.18675533507439285,0.0267015595290222,0.0,0.0,0.0,11.890016978093874,0.08,-0.10000000000000002,Neutral,Neutral
2025-01-17,NOW,0.43744999999999995,0.29478745870184797,0.0072483924871516,0.0,0.0,0.0,8.079151531669533,-0.10000000000000002,-0.1,Bullish,Neutral
2025-01-20,NOW,0.11320687557392103,0.27652276727970704,0.0161447326564081,0.0,0.0,0.0,8.079151531669533,-0.1,0.75,Neutral,Neutral
2025-01-21,NOW,0.1740123024600847,0.18012387570653665,0.0092275252387577,0.0,0.0,0.0,8.079151531669533,0.75,,Neutral,Neutral
2024-12-11,NVDA,0.37046247165532875,,0.0189320473811481,,,,,1.39,0.13662650602409637,Neutral,Bearish
2024-12-12,NVDA,0.33944051878509707,0.24994048657494605,-0.0018045275794626998,0.0,,,,0.13662650602409637,-3.42,Neutral,Neutral
2024-12-13,NVDA,0.286417947206222,0.23223139006472132,0.0315663928399389,0.0,,,,-3.42,-3.4199999999999995,Neutral,Neutral
2024-12-15,NVDA,0.36995335411942554,0.22908463284650576,,0.0,,,,-3.4199999999999995,-1.61,Neutral,Neutral
2024-12-16,NVDA,0.2956801131964241,0.22783247980388266,0.0119634301644616,0.0,,,,-1.61,1.08,Neutral,Neutral
2024-12-17,NVDA,0.14512252169127168,0.20355994008951933,-0.0052532979039832,0.0,,,34.950359107680605,1.08,-3.71,Neutral,Neutral
2024-12-18,NVDA,0.27734904392583587,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,34.83828266881175,-3.71,-0.7900000000000001,Neutral,Neutral
2024-12-19,NVDA,0.23090529183312797,0.19318427002285335,-0.0279244836636686,0.0,0.0,0.0,34.83828266881175,-0.7900000000000001,3.77,Neutral,Neutral
2024-12-20,NVDA,0.17967828282828283,0.1993963168050451,-0.0006742623106127001,0.0,0.0,0.0,34.83828266881175,3.77,3.7699999999999996,Neutral,Neutral
2024-12-22,NVDA,0.3678194418303114,0.22135236869060193,,0.0,0.0,0.0,34.83828266881175,3.7699999999999996,2.49,Neutral,Neutral
2024-12-23,NVDA,0.31756173725127174,0.24894639044724695,0.0185477476293828,0.0,0.0,0.0,34.83828266881175,2.49,0.18,Neutral,Neutral
2024-12-24,NVDA,0.29412991626888996,0.2440603883017684,0.014819785561153,0.0,0.0,0.0,27.781036212010942,0.18,0.16,Neutral,Neutral
2024-12-25,NVDA,0.28674798322819156,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,24.80387961774355,0.16,0.29,Neutral,Neutral
2024-12-26,NVDA,0.4268682437276728,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,25.11205523830861,0.29,-1.12,Bullish,Neutral
2024-12-27,NVDA,0.3535674294532628,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,25.06253126563281,-1.12,-1.12,Neutral,Neutral
2024-12-29,NVDA,0.4224472528075789,0.2614513060738932,,0.0,0.0,0.0,25.06253126563281,-1.12,1.9700000000000002,Bullish,Neutral
2024-12-30,NVDA,0.2924697278513821,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,25.06253126563281,1.9700000000000002,-2.7200000000000006,Neutral,Neutral
2024-12-31,NVDA,0.25572277737694404,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,28.000413618568658,-2.7200000000000006,-2.71,Neutral,Neutral
2025-01-01,NVDA,0.4866590909090909,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,30.314989947129355,-2.71,1.7,Bullish,Neutral
2025-01-02,NVDA,0.52903,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,30.314989947129355,1.7,3.18,Bullish,Neutral
2025-01-03,NVDA,0.5073091666666667,0.273715014641459,0.0192485591296205,0.0,0.0,0.0,30.314989947129355,3.18,3.18,Bullish,Neutral
2025-01-05,NVDA,0.4499557787698413,0.25018980896211385,,0.0,0.0,0.0,30.314989947129355,3.18,0.56,Bullish,Neutral
2025-01-06,NVDA,0.2814944446756946,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,30.314989947129355,0.56,-8.43,Neutral,Neutral
2025-01-07,NVDA,0.21172181036556037,0.19405426126522585,-0.0187327601801066,0.0,0.0,0.0,25.731590843919165,-8.43,-1.7899999999999998,Neutral,Neutral
