publish_date,ticker,publisher,article_sentiment,average_ticker sentiment,article_sentiment_class,average_market_sentiment,average_market_sentiment_class,average_market_percent_change,AI Score,Daily Average AI Score,RatingScore_pct_change,Rating Score,RatingScore_Category,RatingScoreStatus,analyst_score_pct_change,Analyst Score,AnalystScore_Category,AnalystScoreStatus,PriceChangeStatus,target_score,ValuationStatus,Forward_30min_Change_Diff,Forward_45min_Change_Diff,Forward_60min_Change_Diff,End of Day ,Next Day Close
12/22/2024 21:18,AAPL,Benzinga,0.39225,,Neutral,0.2779120238392965,Neutral,,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 2:27,AAPL,Motley Fool,-0.0434375,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 2:48,AAPL,Motley Fool,0.3511272727272727,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 3:00,AAPL,Motley Fool,0.5057422558922559,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 4:01,AAPL,GuruFocus.com,0.6173,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 4:03,AAPL,Motley Fool,0.050687996,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 6:11,AAPL,MT Newswires,0.3427248917748917,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 6:20,AAPL,Quartz,-0.021428571,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 6:42,AAPL,Reuters,0.5233303030303029,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 6:59,AAPL,GuruFocus.com,0.5087722222222222,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.01761733,-0.016693914,-0.016851092,,
12/23/2024 7:00,AAPL,Zacks,0.2904851851851852,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.01761733,-0.016693914,-0.016851092,,
12/23/2024 7:05,AAPL,GuruFocus.com,0.4893974025974025,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.01761733,-0.016693914,-0.016851092,,
12/23/2024 7:07,AAPL,Yahoo Finance,0.4763845679012345,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.016693914,-0.016851092,-0.021920053,,
12/23/2024 7:15,AAPL,Barrons.com,0.5173809523809524,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.016693914,-0.016851092,-0.021920053,,
12/23/2024 8:04,AAPL,GuruFocus.com,0.5431055555555555,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.003850839,-0.00377225,-0.005344021,,
12/23/2024 8:08,AAPL,ETF Daily News,0.4844333333333332,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001296711,-0.00027506,0.003163189,,
12/23/2024 8:08,AAPL,ETF Daily News,0.4875,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001296711,-0.00027506,0.003163189,,
12/23/2024 8:08,AAPL,ETF Daily News,0.4404,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001296711,-0.00027506,0.003163189,,
12/23/2024 8:08,AAPL,ETF Daily News,0.43585,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001296711,-0.00027506,0.003163189,,
12/23/2024 8:24,AAPL,Investor's Business Daily,0.055966667,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.001493182,0.001945067,0.003143542,,
12/23/2024 8:29,AAPL,Barrons.com,0.5566666666666666,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.001493182,0.001945067,0.003143542,,
12/23/2024 8:40,AAPL,ETF Daily News,0.41525,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001866478,0.003064953,0.003163189,,
12/23/2024 8:40,AAPL,ETF Daily News,0.545,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001866478,0.003064953,0.003163189,,
12/23/2024 8:40,AAPL,ETF Daily News,0.45585,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001866478,0.003064953,0.003163189,,
12/23/2024 8:40,AAPL,ETF Daily News,0.45585,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001866478,0.003064953,0.003163189,,
12/23/2024 8:41,AAPL,ETF Daily News,0.4404,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001866478,0.003064953,0.003163189,,
12/23/2024 9:07,AAPL,Barrons.com,0.025,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.004636724,0.00473496,0.004931431,,
12/23/2024 9:13,AAPL,Investor's Business Daily,0.55095,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001296711,0.001493182,0.000943063,,
12/23/2024 9:24,AAPL,ETF Daily News,0.3737333333333332,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.000294707,-0.000255413,-0.001414594,,
12/23/2024 9:26,AAPL,Zacks,0.5582804195804195,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.000294707,-0.000255413,-0.001414594,,
12/23/2024 9:29,AAPL,Insider Monkey,0.1377154320987654,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.000294707,-0.000255413,-0.001414594,,
12/23/2024 10:11,AAPL,MT Newswires,0.2533999999999999,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.000609061,-0.002062949,-0.002770246,,
12/23/2024 10:34,AAPL,Investor's Business Daily,0.55095,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.000903768,-0.001611065,-0.002043695,,
12/23/2024 11:19,AAPL,Investor's Business Daily,0.55095,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.000117883,0.00068765,0.000491178,,
12/23/2024 11:29,AAPL,Motley Fool,-0.244903968,,Bearish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.00112028,0.000923808,0.001768635,,
12/23/2024 11:55,AAPL,GuruFocus.com,0.6262380952380953,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.000648356,-0.000746591,-0.001080593,,
12/23/2024 12:08,AAPL,Bloomberg,0.1737722222222222,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.00055012,-0.000884121,-0.000176824,,
12/23/2024 12:15,AAPL,Investor's Business Daily,0.055966667,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,-0.00055012,-0.000884121,-0.000176824,,
12/23/2024 13:00,AAPL,Benzinga,-0.219933333,,Bearish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001689654,0.003300719,0.005776258,,
12/23/2024 13:00,AAPL,Investor's Business Daily,0.096590909,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.001689654,0.003300719,0.005776258,,
12/23/2024 13:19,AAPL,MT Newswires,0.25,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0.002593422,0.005068961,0.004518842,,
12/23/2024 14:07,AAPL,Yahoo Entertainment,-0.29635,,Bearish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0,0,0,,
12/23/2024 14:10,AAPL,Investor's Business Daily,0.055966667,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0,0,0,,
12/23/2024 14:14,AAPL,Investor's Business Daily,0.55095,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,0,0,0,,
12/23/2024 15:39,AAPL,Investor's Business Daily,0.0425,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 17:14,AAPL,Yahoo Entertainment,-0.077777778,,Neutral,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 18:06,AAPL,Motley Fool,0.6844375,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/23/2024 20:22,AAPL,Benzinga,0.4036333333333333,,Bullish,0.3022369938581442,Neutral,0.016677323,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 0:28,AAPL,Benzinga,-0.1591,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 0:28,AAPL,Benzinga,-0.1591,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 1:45,AAPL,Biztoc.com,0.2258,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 1:45,AAPL,Biztoc.com,0.2258,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 2:43,AAPL,Benzinga,0.2087746031746031,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 2:43,AAPL,Benzinga,0.2087746031746031,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 3:37,AAPL,Insider Monkey,0.2814214285714285,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 3:37,AAPL,Insider Monkey,0.2814214285714285,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 4:00,AAPL,Yahoo Finance,0.26595,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 4:00,AAPL,Yahoo Finance,0.26595,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 4:15,AAPL,Motley Fool,0.5453892857142857,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 4:15,AAPL,Motley Fool,0.5453892857142857,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 5:00,AAPL,Motley Fool,-0.33725,,Bearish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 5:00,AAPL,Motley Fool,-0.33725,,Bearish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 5:24,AAPL,Zacks,0.4644363636363636,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 5:24,AAPL,Zacks,0.4644363636363636,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 6:03,AAPL,TheStreet,0.6741188311688311,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 6:03,AAPL,TheStreet,0.6741188311688311,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-1.37288938,Slightly Undervalued,,,,,
12/24/2024 7:42,AAPL,TheStreet,0.3923,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.587281796,Slightly Undervalued,0.002389627,0.001919536,0.004318173,,
12/24/2024 7:42,AAPL,TheStreet,0.3923,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.587281796,Slightly Undervalued,0.002389627,0.001919536,0.004318173,,
12/24/2024 8:00,AAPL,Benzinga,0.23835,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.672610126,Slightly Undervalued,0.001038117,0.003436753,0.002795863,,
12/24/2024 8:00,AAPL,Benzinga,0.23835,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.672610126,Slightly Undervalued,0.001038117,0.003436753,0.002795863,,
12/24/2024 8:10,AAPL,ETF Daily News,0.48585,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.48585,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4746954545454545,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4746954545454545,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.526,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.526,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.5337,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.5337,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4528999999999999,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4528999999999999,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.5058,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.5058,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4573833333333332,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4573833333333332,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4001357142857142,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:10,AAPL,ETF Daily News,0.4001357142857142,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:20,AAPL,Reuters,-0.013497222,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:20,AAPL,Reuters,-0.013497222,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.818270165,Slightly Undervalued,0.001928546,0.001287656,0.001208916,,
12/24/2024 8:24,AAPL,Investor's Business Daily,0.055966667,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.772916424,Slightly Undervalued,0.001757747,0.001679007,0.000568026,,
12/24/2024 8:24,AAPL,Investor's Business Daily,0.055966667,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.772916424,Slightly Undervalued,0.001757747,0.001679007,0.000568026,,
12/24/2024 8:31,AAPL,Investor's Business Daily,0.55095,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.772916424,Slightly Undervalued,0.001757747,0.001679007,0.000568026,,
12/24/2024 8:31,AAPL,Investor's Business Daily,0.55095,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.772916424,Slightly Undervalued,0.001757747,0.001679007,0.000568026,,
12/24/2024 8:46,AAPL,ETF Daily News,0.4325,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.003891872,Undervalued,-0.00071963,-0.001830611,-0.002046069,,
12/24/2024 8:46,AAPL,ETF Daily News,0.4325,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.003891872,Undervalued,-0.00071963,-0.001830611,-0.002046069,,
12/24/2024 10:02,AAPL,MT Newswires,0.25,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.742657071,Slightly Undervalued,0.0012144,0.000313394,0.004418851,,
12/24/2024 10:02,AAPL,MT Newswires,0.25,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.742657071,Slightly Undervalued,0.0012144,0.000313394,0.004418851,,
12/24/2024 10:13,AAPL,MT Newswires,0.1104166666666666,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.873016181,Slightly Undervalued,-0.001038117,0.00306734,0.003153524,,
12/24/2024 10:13,AAPL,MT Newswires,0.1104166666666666,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.873016181,Slightly Undervalued,-0.001038117,0.00306734,0.003153524,,
12/24/2024 10:20,AAPL,Investor's Business Daily,0.55095,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.873016181,Slightly Undervalued,-0.001038117,0.00306734,0.003153524,,
12/24/2024 10:20,AAPL,Investor's Business Daily,0.55095,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-2.873016181,Slightly Undervalued,-0.001038117,0.00306734,0.003153524,,
12/24/2024 11:00,AAPL,Yahoo Entertainment,0.4690999999999999,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.167582056,Undervalued,8.618325694360017e-05,8.618325694360017e-05,8.618325694360017e-05,,
12/24/2024 11:00,AAPL,Yahoo Entertainment,0.4690999999999999,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.167582056,Undervalued,8.618325694360017e-05,8.618325694360017e-05,8.618325694360017e-05,,
12/24/2024 13:00,AAPL,Investor's Business Daily,0.3334214285714285,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/24/2024 13:00,AAPL,Investor's Business Daily,0.3334214285714285,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/24/2024 13:07,AAPL,Investor's Business Daily,-0.27325,,Bearish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/24/2024 13:07,AAPL,Investor's Business Daily,-0.27325,,Bearish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/24/2024 14:53,AAPL,Biztoc.com,0.1702,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,,,
12/24/2024 14:53,AAPL,Biztoc.com,0.1702,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,,,
12/24/2024 15:49,AAPL,Investopedia,0.6547499999999999,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/24/2024 15:49,AAPL,Investopedia,0.6547499999999999,,Bullish,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/24/2024 16:21,AAPL,Biztoc.com,0.1366,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/24/2024 16:21,AAPL,Biztoc.com,0.1366,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/24/2024 20:23,AAPL,Investor's Business Daily,0,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/24/2024 20:23,AAPL,Investor's Business Daily,0,,Neutral,0.289575482,Neutral,0.015864384,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/25/2024 3:00,AAPL,Motley Fool,-0.342522863,,Bearish,0.337259038,Neutral,0.015690003,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/25/2024 3:20,AAPL,Benzinga,0.4412,,Bullish,0.337259038,Neutral,0.015690003,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,,,,,
12/25/2024 8:08,AAPL,ETF Daily News,0.52405,,Bullish,0.337259038,Neutral,0.015690003,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/25/2024 8:08,AAPL,ETF Daily News,0.4491333333333333,,Bullish,0.337259038,Neutral,0.015690003,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/25/2024 8:08,AAPL,ETF Daily News,0.48585,,Bullish,0.337259038,Neutral,0.015690003,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
12/25/2024 8:08,AAPL,ETF Daily News,0.536,,Bullish,0.337259038,Neutral,0.015690003,,,0,,Neutral,No Change,0,,Buy,No Change,No Change,-3.175832688,Undervalued,0,0,0,,
